 # Regn popcount reference requested realised popurban requested realised land(km2) urban(km2) lowest_urban_pop_density(cap/km2)
    120002         289.         289.         289.           7.           7.      66618.9          1.3          7.2
    120004          90.          90.          90.           2.           2.     112556.6          0.4          1.2
    120003         334.         334.         334.           8.           8.      33466.9          1.5         23.2
    120006         233.         233.         233.           6.           6.      18546.4          1.0         20.3
    120007         130.         130.         130.           3.           3.      67055.7          0.6          3.8
    120008         230.         230.         230.           5.           5.      17920.7          1.0         26.0
    120010          72.          72.          72.           2.           2.      48051.1          0.3          2.5
    120011         150.         150.         150.           4.           4.      22874.5          0.7         14.0
    120009         245.         245.         245.           6.           6.      13845.4          1.1         27.8
    262001           1.           1.           1.           0.           0.       2021.3          0.0          2.1
    262002           3.           3.           3.           0.           0.       7681.9          0.1          0.7
    262003          17.          17.          17.           2.           2.        872.1          0.4        222.7
    262004           1.           1.           1.           0.           0.       3155.8          0.0          4.1
    262005           3.           3.           3.           0.           0.       5929.2          0.1          1.1
    124001           9.          19.          19.           2.           2.      69856.2          0.1          0.8
    124002          13.          23.          23.           2.           2.     100481.2          0.2          0.8
    124004          12.          18.          18.           1.           1.      67464.6          0.1          0.9
    124005          59.          60.          60.           5.           5.      66879.9          0.4          2.3
    124006          14.          27.          27.           2.           2.      40388.9          0.2          1.5
    124008           4.           4.           4.           0.           0.      96734.0          0.0          0.1
    124007          85.          85.          85.           7.           7.      50507.7          0.6          4.3
    124009           1.           1.           1.           0.           0.     107437.2          0.0          0.0
    124010         279.         292.         292.          23.          23.     213521.2          2.2          6.1
